,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
86,2022-05-06,aapl,156.00999450683594,159.44000244140625,154.17999267578125,155.73143005371094,116124600.0,4.0,-2.5811635907187735,170.55807956580352,151.99399410363006,45.33709589260514,-120.41696768073052,7.778352257007898,165.3049799601237,163.87002614339193,30.190000534057617,2.313486992594731
86,2022-05-06,amzn,114.8499984741211,119.05049896240234,113.08149719238281,114.77249908447266,124260000.0,4.0,-9.828890817820536,169.1568058893992,112.7965457036184,34.37612615020315,-171.37962843096395,57.5402714093348,148.81376622517902,150.39249203999836,30.190000534057617,2.313486992594731
86,2022-05-06,ibm,135.47000122070312,137.99000549316406,135.47000122070312,125.32149505615234,7306400.0,4.0,1.6880353719028136,130.22553139887896,111.85783728398236,57.85174372446753,93.56779925641605,26.75212508986078,120.26716766357421,117.65778439839681,30.190000534057617,2.313486992594731
86,2022-05-06,msft,274.80999755859375,279.25,271.2699890136719,269.8463134765625,37780300.0,4.0,-4.099457157800998,289.5670612421942,265.23011893358705,44.69498100574269,-92.57136415631857,13.72451220570946,286.039214070638,286.7115320841471,30.190000534057617,2.313486992594731
87,2022-05-09,aapl,154.92999267578125,155.8300018310547,151.49000549316406,150.56283569335938,131577900.0,0.0,-3.0678663117736846,170.24746108062615,150.54407334320197,42.66645530911956,-150.80468378091757,14.229657142774565,164.56554412841797,163.54315185546875,34.75,6.588643923510194
87,2022-05-09,amzn,111.3125,114.0,107.95700073242188,108.78900146484375,128124000.0,0.0,-10.84094557989063,169.5476238111982,107.838578428792,32.56598841328167,-174.42801066203245,61.47812713180139,146.94761632283527,149.55558382670085,34.75,6.588643923510194
87,2022-05-09,ibm,134.41000366210938,136.35000610351562,133.32000732421875,123.86575317382812,7647900.0,0.0,1.6469876020140646,130.4006236902986,112.4420147069182,55.77650645678518,55.97605654000903,15.097306967968649,120.41041412353516,117.69648501078288,34.75,6.588643923510194
87,2022-05-09,msft,270.05999755859375,272.3599853515625,263.32000732421875,259.8766784667969,47726000.0,0.0,-5.148762682515269,288.41929885982154,263.19645126224873,42.146778848272376,-132.4189710849967,25.338067639456973,284.75904846191406,286.1029439290365,34.75,6.588643923510194
88,2022-05-10,aapl,155.52000427246094,156.74000549316406,152.92999267578125,152.9886932373047,115366700.0,1.0,-3.220708966510273,170.08884603129158,149.61383036031,44.26064425233535,-122.07932882782924,11.411271325467858,163.87796783447266,163.31405334472657,32.9900016784668,13.101934204033455
88,2022-05-10,amzn,111.25,112.64250183105469,107.1709976196289,108.85900115966797,105434000.0,1.0,-11.504738416912375,169.5657397194654,103.59416323463614,32.60893427222223,-158.73269053509983,62.05512273432375,144.94323323567707,148.81500879923502,32.9900016784668,13.101934204033455
88,2022-05-10,ibm,135.0,135.41000366210938,128.42999267578125,118.97340393066406,8642400.0,1.0,1.2057857047603306,130.17042734660183,113.06604726277317,49.59182005388879,-12.438131045586415,5.932151580604098,120.386941019694,117.66623865763346,32.9900016784668,13.101934204033455
88,2022-05-10,msft,271.69000244140625,273.75,265.07000732421875,264.709228515625,39336400.0,1.0,-5.526690224393235,288.3911681667995,261.6765930636692,43.75476108305431,-114.23267844529397,22.26206678719189,283.4101277669271,285.69480946858727,32.9900016784668,13.101934204033455
89,2022-05-11,aapl,153.5,155.4499969482422,145.80999755859375,145.05755615234375,142689800.0,2.0,-3.936437549317759,170.6059063358258,147.0259585933734,40.456053612203895,-167.3332708455139,26.565156634637322,162.8152862548828,162.94881439208984,32.560001373291016,14.31715088768726
89,2022-05-11,amzn,108.10350036621094,110.15599822998047,104.42849731445312,105.37200164794922,109704000.0,2.0,-12.17186110307037,169.3647672797694,99.25358522877552,31.572757603508748,-153.10677030797046,64.06280682822766,142.8117998758952,147.98509203592937,32.560001373291016,14.31715088768726
89,2022-05-11,ibm,129.86000061035156,132.9600067138672,129.86000061035156,120.46599578857422,5301100.0,2.0,0.9654407117622412,129.84054275782987,113.97452834812717,51.29623670294842,-9.404500514393382,5.932151580604105,120.39895960489909,117.69940528869628,32.560001373291016,14.31715088768726
89,2022-05-11,msft,265.67999267578125,271.3599853515625,259.29998779296875,255.91830444335938,48975900.0,2.0,-6.461075372946823,289.78235568923185,258.17264003830724,41.579961648442364,-147.1785566276245,29.8963091339361,281.6139668782552,285.14081319173175,32.560001373291016,14.31715088768726
90,2022-05-12,aapl,142.77000427246094,146.1999969482422,138.8000030517578,141.15635681152344,182602000.0,3.0,-4.763540659339867,170.76024682947133,144.13978368810677,38.76067209052424,-215.8665933564717,37.76871483195748,161.66178283691406,162.45412521362306,31.770000457763672,10.771775482071622
90,2022-05-12,amzn,102.75,110.78050231933594,102.40550231933594,106.93049621582031,132026000.0,3.0,-12.43150055144865,167.47256361037645,96.28473848312942,32.56351830297169,-137.34093883141892,65.50209185396174,140.83278325398763,147.15875867207845,31.770000457763672,10.771775482071622
90,2022-05-12,ibm,131.27000427246094,133.6199951171875,130.41000366210938,122.44686889648438,5384800.0,3.0,0.9241524242977306,129.48748227541412,115.0897081237558,53.45681350473683,10.503000652068124,3.0289594448727812,120.47124201456705,117.76877263387044,31.770000457763672,10.771775482071622
90,2022-05-12,msft,257.69000244140625,259.8800048828125,250.02000427246094,250.81080627441406,51033800.0,3.0,-7.526948772066305,290.7472376558465,254.03812153604798,40.37384057430002,-196.65315795199768,40.02267595505987,279.6983047485352,284.41233088175454,31.770000457763672,10.771775482071622
91,2022-05-13,aapl,144.58999633789062,148.10000610351562,143.11000061035156,145.6615753173828,113990900.0,4.0,-4.997879902800435,170.54726879534505,142.5766737705729,41.680381168015394,-163.03779542453432,31.936667707752097,160.7625971476237,162.03847783406576,28.8700008392334,7.031927275364504
91,2022-05-13,amzn,109.06900024414062,113.18399810791016,107.80000305175781,113.05500030517578,93684000.0,4.0,-12.00468782095372,165.2027018250966,94.68945057968858,36.31225141343087,-108.11814146521225,57.4913697474045,139.16803334554035,146.40800043741862,28.8700008392334,7.031927275364504
91,2022-05-13,ibm,133.0,133.8000030517578,131.0500030517578,123.09181213378906,4195100.0,4.0,0.9327208627439063,129.06642424127955,116.29914735295873,54.14200248400456,18.27382093980618,2.212245529780783,120.62904713948568,117.86041971842448,28.8700008392334,7.031927275364504
91,2022-05-13,msft,257.3500061035156,263.0400085449219,255.35000610351562,256.4781799316406,34925100.0,4.0,-7.8241593910613005,291.10485569650723,251.84276240652017,42.295230102255445,-158.71088229444615,33.028117653297755,278.1532638549805,283.78403396606444,28.8700008392334,7.031927275364504
92,2022-05-16,aapl,145.5500030517578,147.52000427246094,144.17999267578125,144.10702514648438,86643800.0,0.0,-5.248532829084212,170.2739402532085,140.94020922188915,40.982913414869735,-152.15058771041308,31.936667707752104,159.82147928873698,161.65739669799805,27.469999313354492,2.803917390430227
92,2022-05-16,amzn,113.0999984741211,113.99250030517578,110.35399627685547,110.81050109863281,74566000.0,0.0,-11.712533193071323,162.36920234704994,93.32549980138756,35.56277656461789,-97.70134576393195,54.797152076977504,137.409716796875,145.67730051676432,27.469999313354492,2.803917390430227
92,2022-05-16,ibm,133.10000610351562,136.50999450683594,132.41000366210938,124.40933227539062,4250400.0,0.0,1.033906051024701,128.40566182422236,117.91554407787726,55.525642042080094,49.46951377591749,9.351800046355986,120.82682495117187,118.03789825439453,27.469999313354492,2.803917390430227
92,2022-05-16,msft,259.9599914550781,265.82000732421875,255.77999877929688,256.8514709472656,32550900.0,0.0,-7.9380743033743215,291.1127051565485,249.9667244699164,42.42165328511644,-142.5782785389691,27.059289714667372,276.5843266805013,283.3055274963379,27.469999313354492,2.803917390430227
93,2022-05-17,aapl,148.86000061035156,149.77000427246094,146.67999267578125,147.77059936523438,78336300.0,1.0,-5.092850052123254,169.00630385260018,140.4340464891967,43.296193265337,-116.9291408228106,24.788430492140396,158.86636962890626,161.3634112040202,26.100000381469727,5.997848716792541
93,2022-05-17,amzn,113.2750015258789,115.80000305175781,111.27649688720703,115.36849975585938,76448000.0,1.0,-10.986559922865396,157.5287231562014,93.89127959038063,38.24061778906823,-81.7246479298485,48.717221233485674,135.64378356933594,145.05675048828124,26.100000381469727,5.997848716792541
93,2022-05-17,ibm,137.19000244140625,138.3699951171875,135.63999938964844,127.48663330078125,4372900.0,1.0,1.3468824934294332,128.53767028273626,118.77563080368954,58.547633211673144,95.30707021214874,16.299540238728742,121.12353871663412,118.27607154846191,26.100000381469727,5.997848716792541
93,2022-05-17,msft,266.1099853515625,268.3299865722656,262.4599914550781,262.076904296875,28828800.0,1.0,-7.5200178073159805,290.00603208234975,249.25825167009165,44.19220217795734,-102.7410847347064,21.78541142267224,275.00785776774086,282.9599484761556,26.100000381469727,5.997848716792541
94,2022-05-18,aapl,146.85000610351562,147.36000061035156,139.89999389648438,139.4335174560547,109742900.0,2.0,-5.57790455236335,168.34055474685232,138.50909430099927,39.63855653097898,-159.00976262589887,35.963973065064984,157.7447509765625,160.9795794169108,30.959999084472656,17.8482294892357
94,2022-05-18,amzn,111.43949890136719,112.85299682617188,106.2490005493164,107.11250305175781,108380000.0,2.0,-10.951172511802,153.2595421824567,93.47191075943783,35.47797105443898,-94.6845014177648,54.079824906849375,133.74570058186848,144.3386672973633,30.959999084472656,17.8482294892357
94,2022-05-18,ibm,137.10000610351562,137.6199951171875,132.1699981689453,122.48372650146484,6003000.0,2.0,1.1776505883203754,128.27247510398496,118.69788164650333,52.54315419405478,34.351029078736666,0.8800532480914102,121.29536259969076,118.43738695780436,30.959999084472656,17.8482294892357
94,2022-05-18,msft,263.0,263.6000061035156,252.77000427246094,250.14463806152344,31356000.0,2.0,-8.058644151887279,289.43794078033983,246.71385670501175,41.199493201169794,-151.66999037605902,33.22373935091181,273.1675577799479,282.41893564860027,30.959999084472656,17.8482294892357
95,2022-05-19,aapl,139.8800048828125,141.66000366210938,136.60000610351562,135.99765014648438,136095600.0,3.0,-6.168453424228147,167.86698854477842,136.12845823256535,38.26056114294167,-179.6039295299791,40.559279176435716,156.61505330403645,160.60851643880207,29.350000381469727,6.57953034479184
95,2022-05-19,amzn,106.28050231933594,110.03399658203125,106.19300079345703,107.31900024414062,88142000.0,3.0,-10.782174934946255,149.58928758326826,93.04446485813799,35.598354097782206,-91.44394913660753,54.13692875196531,132.03113403320313,143.71353403727213,29.350000381469727,6.57953034479184
95,2022-05-19,ibm,132.0,132.32000732421875,128.7100067138672,119.46171569824219,5819700.0,3.0,0.7905688824841803,127.84746712968897,118.33846808149266,49.378674776258606,-43.302766511526876,11.61100459686232,121.35128122965494,118.5764030456543,29.350000381469727,6.57953034479184
95,2022-05-19,msft,253.89999389648438,257.6700134277344,251.8800048828125,249.21917724609375,32692300.0,3.0,-8.462634382604051,289.3540876936281,244.13780988937967,40.97684677139819,-154.19741070787896,34.16896535517899,271.6689971923828,281.98445892333984,29.350000381469727,6.57953034479184
96,2022-05-20,aapl,139.08999633789062,140.6999969482422,132.61000061035156,136.2352752685547,137426100.0,4.0,-6.5418825485812135,167.68919530425575,133.93357996429893,38.41373794740591,-173.35976394180273,45.60447573826233,155.48306070963542,160.19741643269856,29.43000030517578,0.6834415844505233
96,2022-05-20,amzn,109.56849670410156,109.89800262451172,105.0094985961914,107.59100341796875,99500000.0,4.0,-10.505197378700387,146.18247289710644,92.77537927574515,35.76167230590765,-87.12185002431879,55.390182170517676,130.35801747639974,142.9840840657552,29.43000030517578,0.6834415844505233
96,2022-05-20,ibm,130.17999267578125,130.3699951171875,125.80000305175781,118.37452697753906,6914500.0,4.0,0.3915631023856605,127.72967188851166,117.70877263053131,48.296167104275234,-82.9895145064566,20.46491038934307,121.39644851684571,118.69881655375163,29.43000030517578,0.6834415844505233
96,2022-05-20,msft,257.239990234375,258.5400085449219,246.44000244140625,248.64817810058594,39199300.0,4.0,-8.728260456652265,289.68764484864926,241.75320140379213,40.83599326422888,-149.91171149150946,39.74211296657057,270.09017893473305,281.30604120890297,29.43000030517578,0.6834415844505233
97,2022-05-23,aapl,137.7899932861328,143.25999450683594,137.64999389648438,141.700927734375,117726300.0,0.0,-6.323897391771538,166.46891028261018,133.21999047422577,41.84676423849034,-124.29974524085469,37.5946106567273,154.60081736246744,159.84264170328777,28.479999542236328,9.902375672353779
97,2022-05-23,amzn,108.46099853515625,108.81900024414062,103.94999694824219,107.55699920654297,107798000.0,0.0,-10.171187408436865,141.60470154741398,93.50145003339655,35.749947786643574,-84.92288013697087,56.52700194520748,128.7945676167806,142.21355908711752,28.479999542236328,9.902375672353779
97,2022-05-23,ibm,129.5,131.9499969482422,129.4199981689453,120.85295104980469,3591500.0,0.0,0.272198521436394,127.15074230492675,117.71067584692872,50.83782212861408,-35.90753599781641,13.846061584217045,121.5491116841634,118.82900772094726,28.479999542236328,9.902375672353779
97,2022-05-23,msft,255.49000549316406,261.5,253.42999267578125,256.61285400390625,33175400.0,0.0,-8.201545935979027,288.575316669192,240.9538352473119,43.631873945193874,-101.33302256066587,33.18402756425204,268.92090810139973,280.71584091186526,28.479999542236328,9.902375672353779
98,2022-05-24,aapl,140.80999755859375,141.97000122070312,137.3300018310547,138.97801208496094,104132700.0,1.0,-6.298256737907849,166.15514924633862,131.92871305834888,40.67815330897832,-123.00694082779721,38.04997114420665,153.77084197998047,159.43803532918295,29.450000762939453,6.6820382754091945
98,2022-05-24,amzn,104.0250015258789,105.4000015258789,101.26000213623047,104.0999984741211,102934000.0,1.0,-10.069359855877323,138.217832548627,93.359218232623,34.558375046151625,-92.20094742929574,59.339228387301105,127.22716776529948,141.38917566935223,29.450000762939453,6.6820382754091945
98,2022-05-24,ibm,130.57000732421875,134.3699951171875,130.4199981689453,123.2761001586914,4189700.0,1.0,0.3688769294194003,127.07794604685432,117.71365856740348,53.16634084519226,-0.3599667318082627,4.4498882171581,121.8238136291504,119.02492129007975,29.450000762939453,6.6820382754091945
98,2022-05-24,msft,257.8900146484375,261.3299865722656,253.5,255.5988311767578,29043900.0,1.0,-7.776303663133149,288.430138448923,240.1172492463895,43.36199241446896,-95.4177677127993,33.184027564252055,268.1012318929036,280.08451080322266,29.450000762939453,6.6820382754091945
99,2022-05-25,aapl,138.42999267578125,141.7899932861328,138.33999633789062,139.13645935058594,92482700.0,2.0,-6.1937532330598515,165.69296153244588,130.8244472199955,40.77770922702593,-110.2426999922674,38.04997114420664,152.8832015991211,159.06770858764648,28.3700008392334,2.3791610875268394
99,2022-05-25,amzn,103.65550231933594,108.17500305175781,103.6500015258789,106.7750015258789,93120000.0,2.0,-9.661439337852826,134.32796937874534,94.10988081046364,36.25901350132945,-78.55434260726237,48.72952217791517,125.76008427937826,140.6497257232666,28.3700008392334,2.3791610875268394
99,2022-05-25,ibm,132.86000061035156,134.82000732421875,132.86000061035156,123.8196792602539,3299300.0,2.0,0.48378083061996335,127.15942478995878,117.71958979744356,53.675513535378016,20.115469573828488,2.7639305325699657,122.12846857706705,119.24749399820963,28.3700008392334,2.3791610875268394
99,2022-05-25,msft,258.1400146484375,264.5799865722656,257.1300048828125,258.4538879394531,28547900.0,2.0,-7.12676397925668,286.64996008168737,239.92428308237515,44.36432745561369,-68.95567165809699,25.778170412509958,267.4814961751302,279.5636276245117,28.3700008392334,2.3791610875268394
100,2022-05-26,aapl,137.38999938964844,144.33999633789062,137.13999938964844,142.36434936523438,90601500.0,3.0,-5.783797685551036,163.68072734815195,130.89400562303945,42.80072909871382,-90.88823014470758,29.448752304162134,152.01285654703776,158.69581247965496,27.5,4.727785555497082
100,2022-05-26,amzn,107.97000122070312,112.66549682617188,107.45349884033203,111.07749938964844,93002000.0,3.0,-8.888522414793854,126.69753888030135,98.38841158966935,38.900889601122444,-58.918482064331016,33.36823461585535,124.27796758015951,139.96680895487467,27.5,4.727785555497082
100,2022-05-26,ibm,135.0,137.5500030517578,134.52000427246094,126.123046875,3929300.0,3.0,0.7520365078865296,127.54726384835963,117.5875956181931,55.78279274264248,67.96599853629162,6.973548071714987,122.50504760742187,119.47037518819174,27.5,4.727785555497082
100,2022-05-26,msft,262.2699890136719,267.1099853515625,261.42999267578125,261.7815246582031,25002100.0,3.0,-6.271196181228049,283.2781237015361,241.02613350061227,45.52666778371976,-43.489358752923415,20.21548810476503,266.79064127604164,279.0124247233073,27.5,4.727785555497082
101,2022-05-27,aapl,145.38999938964844,149.67999267578125,145.25999450683594,148.16665649414062,90978500.0,4.0,-4.933833110290351,162.8012355879402,131.00328711713792,46.21709548733949,-38.3384524514007,13.60413444260855,151.50432993570965,158.42605946858723,25.719999313354492,5.67794019668111
101,2022-05-27,amzn,113.55000305175781,115.18699645996094,112.62799835205078,115.14649963378906,93660000.0,4.0,-7.857074408137649,125.19695486682038,98.97549538952727,41.281871953049915,-39.327886176378684,25.58269461012378,123.05930099487304,139.42094230651855,25.719999313354492,5.67794019668111
101,2022-05-27,ibm,137.38999938964844,139.74000549316406,137.24000549316406,128.3158721923828,4608000.0,4.0,1.1285643543351824,128.44779198821288,117.48353201691407,57.6787727713163,121.00581935052718,13.964403354601588,122.9419766743978,119.69839795430501,25.719999313354492,5.67794019668111
101,2022-05-27,msft,268.4800109863281,273.3399963378906,267.55999755859375,269.0078430175781,26910800.0,4.0,-4.9529544625805215,282.78533576112983,241.16103569883109,47.96868760054954,1.334538091626695,7.67987127199101,266.59571634928386,278.6515614827474,25.719999313354492,5.67794019668111
102,2022-05-31,aapl,149.07000732421875,150.66000366210938,146.83999633789062,147.37454223632812,103718400.0,1.0,-4.274869032173257,161.75621468078342,131.16823447693142,45.83051576811629,-30.31782519127465,10.940182070680326,150.97664947509764,158.1935282389323,26.190000534057617,8.069240615497073
102,2022-05-31,amzn,116.27999877929688,121.99449920654297,115.67500305175781,120.20950317382812,144634000.0,1.0,-6.555534241231371,124.24696240480846,99.49643816892201,44.08653976930338,-13.23812145140226,7.475954764203877,121.973450978597,138.9970839182536,26.190000534057617,8.069240615497073
102,2022-05-31,ibm,138.1999969482422,139.8300018310547,136.80999755859375,127.91967010498047,7978100.0,1.0,1.3790978070667421,129.13764273893366,117.4749701761054,57.220179535491205,111.67834014608795,12.194734946369145,123.37753270467122,119.90934867858887,26.190000534057617,8.069240615497073
102,2022-05-31,msft,272.5299987792969,274.7699890136719,268.92999267578125,267.6590576171875,37827700.0,1.0,-3.9712954903085347,280.7366040049331,242.0343646229966,47.55703671906979,6.62276431413046,4.993558140133618,266.33323974609374,278.36742401123047,26.190000534057617,8.069240615497073
103,2022-06-01,aapl,149.89999389648438,151.74000549316406,147.67999267578125,147.24578857421875,74286600.0,2.0,-3.720141125985691,160.30746098750842,131.57375696903455,45.766146913012186,-21.98676807032424,7.957931589395413,150.36788940429688,158.02262217203776,25.690000534057617,0.7002250713813536
103,2022-06-01,amzn,122.25599670410156,125.17900085449219,120.62249755859375,121.68399810791016,127528000.0,2.0,-5.343478568814135,123.62058830290776,99.86586189240474,44.879732735844996,8.377330102455598,0.24818466605639067,120.75906778971354,138.73426717122396,25.690000534057617,0.7002250713813536
103,2022-06-01,ibm,139.6699981689453,140.47000122070312,138.52000427246094,128.46324157714844,3796500.0,2.0,1.6030303127465544,129.81775032483966,117.577844462758,57.69753343823607,132.73105872494918,14.311687162120373,123.74078470865885,120.13770332336426,25.690000534057617,0.7002250713813536
103,2022-06-01,msft,275.20001220703125,277.69000244140625,270.0400085449219,268.2005310058594,25292200.0,2.0,-3.113738070881709,279.2226876257355,242.69124364867852,47.743275839816576,19.97015049745932,0.4285913855377103,265.93231201171875,278.27156626383464,25.690000534057617,0.7002250713813536
104,2022-06-02,aapl,147.8300018310547,151.27000427246094,146.86000061035156,149.72119140625,72348100.0,3.0,-3.0456624422182017,156.9439360755837,133.4949799400413,47.23993787209046,-14.709876684872489,9.923178623914717,149.8472447713216,157.92362263997396,24.719999313354492,2.279283307263317
104,2022-06-02,amzn,121.68399810791016,125.61000061035156,120.04499816894531,125.51100158691406,100560000.0,3.0,-4.027679931771118,123.49575343982426,99.94894718273434,46.902183583551626,22.767450691909087,1.5318813110093166,119.80950113932292,138.55920893351237,24.719999313354492,2.279283307263317
104,2022-06-02,ibm,139.4499969482422,140.2899932861328,136.85000610351562,129.1266326904297,3734800.0,3.0,1.8131279451762765,130.46434292891044,117.33634676835517,58.28519593825383,115.18382797805357,7.108657488837274,123.84790013631185,120.38303159077962,24.719999313354492,2.279283307263317
104,2022-06-02,msft,264.45001220703125,274.6499938964844,261.6000061035156,270.3271179199219,44008200.0,3.0,-2.2367361443299387,275.39692074750576,245.06720278765042,48.486523964008704,1.805865734631851,13.390947249810543,265.56756591796875,278.26124521891273,24.719999313354492,2.279283307263317
105,2022-06-03,aapl,146.89999389648438,147.97000122070312,144.4600067138672,143.94859313964844,88570300.0,4.0,-2.943008492531334,155.45512252935796,133.87878097406,44.333593512099014,-44.83715794669186,15.56375975109002,149.16087544759114,157.6376180013021,24.790000915527344,7.49772670980166
105,2022-06-03,amzn,124.19999694824219,124.4000015258789,121.04650115966797,122.3499984741211,97604000.0,4.0,-3.2030438697890133,124.5653897797271,99.47361092217719,45.476436758800254,24.064948676908994,1.5318813110093092,118.94463424682617,138.27705879211425,24.790000915527344,7.49772670980166
105,2022-06-03,ibm,140.25999450683594,142.5800018310547,139.74000549316406,130.0756072998047,4352200.0,4.0,2.0327736038656496,131.33697027117907,117.09843622296157,59.125474363920425,165.131960773592,14.963123632527086,123.94022267659506,120.63598327636718,24.790000915527344,7.49772670980166
105,2022-06-03,msft,270.30999755859375,273.45001220703125,268.4100036621094,265.8377380371094,28059000.0,4.0,-1.8822636723632513,274.2159331972739,245.58999331639802,47.0258451648967,8.507983237133349,13.390947249810544,265.23488464355466,277.969016011556,24.790000915527344,7.49772670980166
106,2022-06-06,aapl,147.02999877929688,148.57000732421875,144.89999389648438,144.70111083984375,71598400.0,0.0,-2.7690131485441896,153.56694167054852,134.6639299114827,44.791641760924286,-35.90363145998113,13.661656854371515,148.6521794637044,157.4371541341146,25.06999969482422,2.602846050555888
106,2022-06-06,amzn,125.25,128.99000549316406,123.80999755859375,124.79000091552734,135269000.0,0.0,-2.3258154912032296,126.27105801237079,98.76969287263898,46.7685664530985,53.89574022408082,9.093082362811495,118.29263407389323,137.90993372599283,25.06999969482422,2.602846050555888
106,2022-06-06,ibm,142.97999572753906,144.72999572753906,142.0,131.6419219970703,4766900.0,0.0,2.306643328217646,132.38299008998402,116.6844590982484,60.484562093303936,200.88233936987655,21.614915946059998,124.13330561319987,120.94341138203939,25.06999969482422,2.602846050555888
106,2022-06-06,msft,272.05999755859375,274.17999267578125,267.2200012207031,264.58740234375,22400300.0,0.0,-1.682834655080569,273.3649946561891,245.9150407442015,46.62119418266711,5.873248905237668,15.26943745485033,265.08250834147134,277.703586324056,25.06999969482422,2.602846050555888
107,2022-06-07,aapl,144.35000610351562,149.0,144.10000610351562,147.24578857421875,67808200.0,1.0,-2.398142069475398,153.03400710908264,134.86515976103456,46.33631927540187,-25.475294634167934,15.640617350448768,148.1923833211263,157.34155451456706,24.020000457763672,3.469025278542494
107,2022-06-07,amzn,122.01000213623047,124.0999984741211,120.62999725341797,123.0,85156700.0,1.0,-1.7548153759863112,127.62345115643393,98.83839958209145,45.94229861928025,39.14768088661645,1.2464614605250115,117.52350056966146,137.53452529907227,24.020000457763672,3.469025278542494
107,2022-06-07,ibm,142.60000610351562,142.97999572753906,140.9600067138672,131.54977416992188,2887100.0,1.0,2.487576267601625,133.35941040750137,116.47644088034042,60.36241287552631,163.0386628713194,16.887158496322986,124.2975242614746,121.25522066752116,24.020000457763672,3.469025278542494
107,2022-06-07,msft,266.6400146484375,273.1300048828125,265.94000244140625,268.2793273925781,22860700.0,1.0,-1.2128967071026295,274.31964487656074,245.80065541640798,47.98827672041514,11.673183157934737,17.331079727582686,264.8341593424479,277.59005177815754,24.020000457763672,3.469025278542494
108,2022-06-08,aapl,148.5800018310547,149.8699951171875,147.4600067138672,146.5032196044922,53950200.0,2.0,-2.1394805769698166,151.76507002830823,135.48554947852773,45.94823230289019,-10.09322477830101,12.639242178434761,147.90821075439453,157.30130462646486,23.959999084472656,1.282901617634231
108,2022-06-08,amzn,122.61000061035156,123.75,120.75,121.18000030517578,64926600.0,2.0,-1.4326378781700413,128.50390480381225,99.19004584926394,45.10414322476883,42.1413734227737,1.2464614605250117,116.9164670308431,137.18997535705566,23.959999084472656,1.282901617634231
108,2022-06-08,ibm,142.07000732421875,142.8000030517578,140.14999389648438,129.75315856933594,3005700.0,2.0,2.4576646335383288,133.6738489341742,117.2399778175348,57.999939021737234,130.5081796470855,13.222560276565668,124.49015502929687,121.53738962809244,23.959999084472656,1.282901617634231
108,2022-06-08,msft,271.7099914550781,273.0,269.6099853515625,266.2217102050781,17372300.0,2.0,-0.9950299228509039,274.51462686746396,245.75692159445015,47.28999589155098,16.340223706106322,17.331079727582683,264.8610005696615,277.50164794921875,23.959999084472656,1.282901617634231
109,2022-06-09,aapl,147.0800018310547,147.9499969482422,142.52999877929688,141.23556518554688,69473000.0,3.0,-2.3326557649571384,151.61176267555498,135.25665773460128,43.28765820387927,-52.3534334535848,24.508001089119077,147.4560297648112,157.09960276285807,26.09000015258789,5.729944154679041
109,2022-06-09,amzn,119.98999786376953,121.30000305175781,116.0999984741211,116.1500015258789,67029800.0,3.0,-1.565146716939708,128.51380212358538,100.25794851728375,42.86817004331401,15.37384978435622,9.616046723355508,116.1825668334961,136.66970036824543,26.09000015258789,5.729944154679041
109,2022-06-09,ibm,140.14999389648438,141.0399932861328,137.92999267578125,127.10888671875,3591000.0,3.0,2.1952829534301515,133.68741218028975,117.89070366443681,54.73808719850388,74.819923184991,3.697798553625245,124.62893193562826,121.74969533284505,26.09000015258789,5.729944154679041
109,2022-06-09,msft,267.7799987792969,272.7099914550781,264.6300048828125,260.6887512207031,26439700.0,3.0,-1.2543728465029744,274.6161920597653,246.13240107988307,45.45029263665926,-9.629834546449093,25.400705870503693,264.2777811686198,277.1457021077474,26.09000015258789,5.729944154679041
110,2022-06-10,aapl,140.27999877929688,140.75999450683594,137.05999755859375,135.77981567382812,91437900.0,4.0,-2.8926373602984654,151.9864048190884,134.34436147729835,40.75899811102834,-117.32996016184,34.98435771069275,146.588986714681,156.73281911214193,27.75,7.601018921422224
110,2022-06-10,amzn,113.41999816894531,114.5,109.05000305175781,109.6500015258789,87266000.0,4.0,-2.169646271908107,128.39775197826066,100.64594919361436,40.20384920308064,-42.581508187686104,23.004096491108122,115.01768366495769,135.94546699523926,27.75,7.601018921422224
110,2022-06-10,ibm,137.8000030517578,137.8000030517578,135.25,125.47813415527344,4659500.0,4.0,1.834607267900779,133.68374740793777,118.19749496266769,52.842156539331555,19.665476459201706,6.45711010264293,124.69271647135416,121.91358172098795,27.75,7.601018921422224
110,2022-06-10,msft,260.5799865722656,260.5799865722656,252.52999877929688,249.07151794433594,31422800.0,4.0,-2.3699977591998618,274.7938914013372,245.78077290530348,41.90905640279865,-108.47063174278573,40.48872012557934,263.09745229085286,276.47761357625325,27.75,7.601018921422224
111,2022-06-13,aapl,132.8699951171875,135.1999969482422,131.44000244140625,130.5814971923828,122207100.0,0.0,-3.713085527700599,152.77683079838977,132.04592768549696,38.53993787618131,-170.6045005176243,43.583028621572616,145.74607798258464,156.26242370605468,34.02000045776367,6.596458515135957
111,2022-06-13,amzn,104.19000244140625,106.54000091552734,101.86000061035156,103.66999816894531,99277700.0,0.0,-3.0955690255343598,128.74792859647897,99.35727236177297,37.958558312529,-110.51253712411199,33.709036021523254,114.33063354492188,135.0526503245036,34.02000045776367,6.596458515135957
111,2022-06-13,ibm,133.97000122070312,137.57000732421875,133.75999450683594,124.48303985595703,6486000.0,0.0,1.4517386554419573,133.6700997368874,118.35026540593485,51.71152880318511,-1.539758437906801,11.601896973903674,124.83044357299805,122.04692522684734,34.02000045776367,6.596458515135957
